"all_star_status" "team_id" "team_full_name" "link" "season" "team_code" "file_code" "team_abbreviation" "team_name" "first_year_of_play" "short_name" "franchise_name" "club_name" "active" "venue_id" "venue_name" "venue_link" "league_id" "league_name" "league_link" "sport_id" "sport_link" "sport_name" "location_name" "spring_venue_id" "spring_venue_link" "division_id" "division_name" "division_link" "spring_league_id" "spring_league_name" "spring_league_link" "spring_league_abbreviation"
"1651" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1974 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 3119 "Comiskey Park" "/api/v1/venues/3119" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1652" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1974 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Riverfront Stadium" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1653" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 1974 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 3116 "Cleveland Municipal Stadium" "/api/v1/venues/3116" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1654" "N" 147 "New York Yankees" "/api/v1/teams/147" 1974 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1655" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1974 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 6 "Tiger Stadium" "/api/v1/venues/6" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1656" "N" 117 "Houston Astros" "/api/v1/teams/117" 1974 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 21 "Astrodome" "/api/v1/venues/21" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1657" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 1974 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Royals Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1658" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 1974 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1659" "N" 120 "Montreal Expos" "/api/v1/teams/120" 1974 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 3129 "Jarry Park" "/api/v1/venues/3129" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1660" "N" 121 "New York Mets" "/api/v1/teams/121" 1974 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1661" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 1974 "ml4" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 23 "Milwaukee County Stadium" "/api/v1/venues/23" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1662" "N" 133 "Oakland Athletics" "/api/v1/teams/133" 1975 "oak" "oak" "OAK" "Athletics" "1901" "Oakland" "Oakland" "Athletics" TRUE 10 "Oakland-Alameda County Coliseum" "/api/v1/venues/10" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Oakland" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1663" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1975 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 27 "Three Rivers Stadium" "/api/v1/venues/27" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1664" "N" 135 "San Diego Padres" "/api/v1/teams/135" 1975 "sdn" "sd" "SD" "Padres" "1968" "San Diego" "San Diego" "Padres" TRUE 28 "San Diego Stadium" "/api/v1/venues/28" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Diego" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1665" "N" 137 "San Francisco Giants" "/api/v1/teams/137" 1975 "sfn" "sf" "SF" "Giants" "1883" "San Francisco" "San Francisco" "Giants" TRUE 29 "Candlestick Park" "/api/v1/venues/29" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Francisco" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1666" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1975 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 30 "Busch Stadium" "/api/v1/venues/30" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1667" "N" 140 "Texas Rangers" "/api/v1/teams/140" 1975 "tex" "tex" "TEX" "Rangers" "1961" "Texas" "Texas" "Rangers" TRUE 3111 "Arlington Stadium" "/api/v1/venues/3111" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Arlington" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1668" "N" 108 "California Angels" "/api/v1/teams/108" 1975 "cal" "ana" "CAL" "Angels" "1961" "California" "California" "Angels" TRUE 1 "Anaheim Stadium" "/api/v1/venues/1" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Anaheim" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1669" "N" 142 "Minnesota Twins" "/api/v1/teams/142" 1975 "min" "min" "MIN" "Twins" "1901" "Minnesota" "Minnesota" "Twins" TRUE 3135 "Metropolitan Stadium" "/api/v1/venues/3135" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bloomington " NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1670" "N" 110 "Baltimore Orioles" "/api/v1/teams/110" 1975 "bal" "bal" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" TRUE 3134 "Memorial Stadium" "/api/v1/venues/3134" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1671" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1975 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 26 "Veterans Stadium" "/api/v1/venues/26" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" 2525 "/api/v1/venues/2525" 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1672" "N" 111 "Boston Red Sox" "/api/v1/teams/111" 1975 "bos" "bos" "BOS" "Red Sox" "1901" "Boston" "Boston" "Red Sox" TRUE 3 "Fenway Park" "/api/v1/venues/3" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1673" "N" 144 "Atlanta Braves" "/api/v1/teams/144" 1975 "atl" "atl" "ATL" "Braves" "1871" "Atlanta" "Atlanta" "Braves" TRUE 3112 "Atlanta-Fulton County Stadium" "/api/v1/venues/3112" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Atlanta" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1674" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 1975 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 17 "Wrigley Field" "/api/v1/venues/17" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1675" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1975 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 3119 "Comiskey Park" "/api/v1/venues/3119" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1676" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1975 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Riverfront Stadium" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1677" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 1975 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 3116 "Cleveland Municipal Stadium" "/api/v1/venues/3116" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1678" "N" 147 "New York Yankees" "/api/v1/teams/147" 1975 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1679" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1975 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 6 "Tiger Stadium" "/api/v1/venues/6" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1680" "N" 117 "Houston Astros" "/api/v1/teams/117" 1975 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 21 "Astrodome" "/api/v1/venues/21" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1681" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 1975 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Royals Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1682" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 1975 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1683" "N" 120 "Montreal Expos" "/api/v1/teams/120" 1975 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 3129 "Jarry Park" "/api/v1/venues/3129" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1684" "N" 121 "New York Mets" "/api/v1/teams/121" 1975 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1685" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 1975 "ml4" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 23 "Milwaukee County Stadium" "/api/v1/venues/23" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1686" "N" 133 "Oakland Athletics" "/api/v1/teams/133" 1976 "oak" "oak" "OAK" "Athletics" "1901" "Oakland" "Oakland" "Athletics" TRUE 10 "Oakland-Alameda County Coliseum" "/api/v1/venues/10" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Oakland" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1687" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1976 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 27 "Three Rivers Stadium" "/api/v1/venues/27" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1688" "N" 135 "San Diego Padres" "/api/v1/teams/135" 1976 "sdn" "sd" "SD" "Padres" "1968" "San Diego" "San Diego" "Padres" TRUE 28 "San Diego Stadium" "/api/v1/venues/28" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Diego" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1689" "N" 137 "San Francisco Giants" "/api/v1/teams/137" 1976 "sfn" "sf" "SF" "Giants" "1883" "San Francisco" "San Francisco" "Giants" TRUE 29 "Candlestick Park" "/api/v1/venues/29" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Francisco" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1690" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1976 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 30 "Busch Stadium" "/api/v1/venues/30" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1691" "N" 140 "Texas Rangers" "/api/v1/teams/140" 1976 "tex" "tex" "TEX" "Rangers" "1961" "Texas" "Texas" "Rangers" TRUE 3111 "Arlington Stadium" "/api/v1/venues/3111" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Arlington" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1692" "N" 108 "California Angels" "/api/v1/teams/108" 1976 "cal" "ana" "CAL" "Angels" "1961" "California" "California" "Angels" TRUE 1 "Anaheim Stadium" "/api/v1/venues/1" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Anaheim" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1693" "N" 142 "Minnesota Twins" "/api/v1/teams/142" 1976 "min" "min" "MIN" "Twins" "1901" "Minnesota" "Minnesota" "Twins" TRUE 3135 "Metropolitan Stadium" "/api/v1/venues/3135" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bloomington " NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1694" "N" 110 "Baltimore Orioles" "/api/v1/teams/110" 1976 "bal" "bal" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" TRUE 3134 "Memorial Stadium" "/api/v1/venues/3134" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1695" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1976 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 26 "Veterans Stadium" "/api/v1/venues/26" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" 2525 "/api/v1/venues/2525" 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1696" "N" 111 "Boston Red Sox" "/api/v1/teams/111" 1976 "bos" "bos" "BOS" "Red Sox" "1901" "Boston" "Boston" "Red Sox" TRUE 3 "Fenway Park" "/api/v1/venues/3" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1697" "N" 144 "Atlanta Braves" "/api/v1/teams/144" 1976 "atl" "atl" "ATL" "Braves" "1871" "Atlanta" "Atlanta" "Braves" TRUE 3112 "Atlanta-Fulton County Stadium" "/api/v1/venues/3112" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Atlanta" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1698" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 1976 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 17 "Wrigley Field" "/api/v1/venues/17" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1699" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1976 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 3119 "Comiskey Park" "/api/v1/venues/3119" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1700" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1976 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Riverfront Stadium" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1701" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 1976 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 3116 "Cleveland Municipal Stadium" "/api/v1/venues/3116" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1702" "N" 147 "New York Yankees" "/api/v1/teams/147" 1976 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 9 "Yankee Stadium" "/api/v1/venues/9" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bronx" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1703" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1976 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 6 "Tiger Stadium" "/api/v1/venues/6" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
"1704" "N" 117 "Houston Astros" "/api/v1/teams/117" 1976 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 21 "Astrodome" "/api/v1/venues/21" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1705" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 1976 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Royals Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"1706" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 1976 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"1707" "N" 120 "Montreal Expos" "/api/v1/teams/120" 1976 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 3129 "Jarry Park" "/api/v1/venues/3129" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1708" "N" 121 "New York Mets" "/api/v1/teams/121" 1976 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" NA NA NA NA
"1709" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 1976 "ml4" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 23 "Milwaukee County Stadium" "/api/v1/venues/23" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 201 "American League East" "/api/v1/divisions/201" NA NA NA NA
